timestamp,generation_kw
2025-06-13 00:30:00+00:00,0.0
2025-06-13 00:00:00+00:00,0.0
2025-06-12 23:30:00+00:00,0.0
2025-06-12 23:00:00+00:00,0.0
2025-06-12 22:30:00+00:00,0.0
2025-06-12 22:00:00+00:00,0.0
2025-06-12 21:30:00+00:00,0.0
2025-06-12 21:00:00+00:00,0.0
2025-06-12 20:30:00+00:00,10636.3
2025-06-12 20:00:00+00:00,176653.0
2025-06-12 19:30:00+00:00,542909.0
2025-06-12 19:00:00+00:00,1080430.0
2025-06-12 18:30:00+00:00,1600990.0
2025-06-12 18:00:00+00:00,2342430.0
2025-06-12 17:30:00+00:00,3258490.0
2025-06-12 17:00:00+00:00,3995920.0
2025-06-12 16:30:00+00:00,4798340.0
2025-06-12 16:00:00+00:00,5797410.0
2025-06-12 15:30:00+00:00,6317170.0
2025-06-12 15:00:00+00:00,6746840.0
2025-06-12 14:30:00+00:00,7226590.0
2025-06-12 14:00:00+00:00,6804150.0
2025-06-12 13:30:00+00:00,5734070.0
2025-06-12 13:00:00+00:00,5682140.0
2025-06-12 12:30:00+00:00,5736710.0
2025-06-12 12:00:00+00:00,5697230.0
2025-06-12 11:30:00+00:00,5309100.0
2025-06-12 11:00:00+00:00,5917530.0
2025-06-12 10:30:00+00:00,6496950.0
2025-06-12 10:00:00+00:00,6626140.0
2025-06-12 09:30:00+00:00,6442350.0
2025-06-12 09:00:00+00:00,5886310.0
2025-06-12 08:30:00+00:00,5153630.0
2025-06-12 08:00:00+00:00,4424680.0
2025-06-12 07:30:00+00:00,3977710.0
2025-06-12 07:00:00+00:00,2851110.0
2025-06-12 06:30:00+00:00,2181120.0
2025-06-12 06:00:00+00:00,1513650.0
2025-06-12 05:30:00+00:00,1033380.0
2025-06-12 05:00:00+00:00,468213.0
2025-06-12 04:30:00+00:00,120073.0
2025-06-12 04:00:00+00:00,1070.48
2025-06-12 03:30:00+00:00,0.0
2025-06-12 03:00:00+00:00,0.0
2025-06-12 02:30:00+00:00,0.0
2025-06-12 02:00:00+00:00,0.0
2025-06-12 01:30:00+00:00,0.0
2025-06-12 01:00:00+00:00,0.0
2025-06-12 00:30:00+00:00,0.0
2025-06-12 00:00:00+00:00,0.0
2025-06-11 23:30:00+00:00,0.0
2025-06-11 23:00:00+00:00,0.0
2025-06-11 22:30:00+00:00,0.0
2025-06-11 22:00:00+00:00,0.0
2025-06-11 21:30:00+00:00,0.0
2025-06-11 21:00:00+00:00,0.0
2025-06-11 20:30:00+00:00,13111.3
2025-06-11 20:00:00+00:00,189306.0
2025-06-11 19:30:00+00:00,649199.0
2025-06-11 19:00:00+00:00,1322540.0
2025-06-11 18:30:00+00:00,2156120.0
2025-06-11 18:00:00+00:00,3024670.0
2025-06-11 17:30:00+00:00,4167620.0
2025-06-11 17:00:00+00:00,5245720.0
2025-06-11 16:30:00+00:00,6132850.0
2025-06-11 16:00:00+00:00,7338340.0
2025-06-11 15:30:00+00:00,8406900.0
2025-06-11 15:00:00+00:00,9386280.0
2025-06-11 14:30:00+00:00,9903730.0
2025-06-11 14:00:00+00:00,10545500.0
2025-06-11 13:30:00+00:00,11105000.0
2025-06-11 13:00:00+00:00,11117000.0
2025-06-11 12:30:00+00:00,10895000.0
2025-06-11 12:00:00+00:00,10441700.0
2025-06-11 11:30:00+00:00,10385400.0
2025-06-11 11:00:00+00:00,10250200.0
2025-06-11 10:30:00+00:00,9649250.0
2025-06-11 10:00:00+00:00,9155340.0
2025-06-11 09:30:00+00:00,8482460.0
2025-06-11 09:00:00+00:00,7662140.0
2025-06-11 08:30:00+00:00,6623530.0
2025-06-11 08:00:00+00:00,5613830.0
